sample_idx,class,beta,alpha,r_squared
6451,2,3.003280153658618,0.6659385397541369,0.8730140598674491
6452,2,2.6125290560573164,0.7655417249285215,0.953045863182914
6453,2,2.9700701500362685,0.673384768361642,0.7224371524115283
6454,3,3.1931336863996513,0.6263439606423296,0.8739915956441764
6455,4,1.551608362654906,1.288985061009768,0.5864756891396612
6456,4,1.9335644746215257,1.0343590949515549,0.5801750843859601
6457,1,2.8379111233675944,0.7047437051611077,0.847019610890521
6458,1,3.0949067093409597,0.6462230328182936,0.7411774690513935
6459,4,2.2286990789885572,0.8973844961194372,0.5596364935742648
6460,4,2.069512333370531,0.9664112495249935,0.5385167439449717
6461,2,3.565750595099524,0.5608917243815752,0.9329770017966711
6462,2,2.487441489401212,0.8040390129865723,0.9508250018495757
6463,2,3.181667718209235,0.6286011542165933,0.9687587438656987
6464,4,2.686351187698092,0.7445042960722423,0.5720990764440846
6465,1,2.5523030637552435,0.7836060021247511,0.6406375739226579
6466,1,3.332355146907407,0.600176125241663,0.8814903154612906
6467,4,2.0235110120616,0.9883810802503881,0.5100627996589293
6468,1,1.8120098516262673,1.1037467584434006,0.4010141346085454
6469,3,3.10183862302471,0.644778869266168,0.8992163863838505
6470,4,2.320855065431617,0.8617513561227287,0.7401104999702088
6471,4,1.2254433314238657,1.6320624126096164,0.39590844575131345
6472,4,2.245547607837742,0.8906513462548309,0.5551344395868347
6473,2,2.800419742272553,0.7141786532246738,0.9384813940269046
6474,4,2.2557209290680924,0.886634500849474,0.5343784527232467
6475,2,2.4189007019986155,0.8268218692679286,0.7725050497378774
6476,1,2.6817233099162556,0.7457890948721535,0.8483513821461044
6477,2,3.7922702289334427,0.5273885770958073,0.8917500985731144
6478,5,2.412836747819245,0.8288998423982175,0.8596365361149552
6479,2,2.7453058211283694,0.7285162857294946,0.937407451437574
6480,3,2.761415266695326,0.7242662934914037,0.938676530507017
6481,2,2.854632241817254,0.7006156417286185,0.9061088841830782
6482,2,2.6027575458640713,0.7684157916199735,0.8260749990878089
6483,2,3.141202918028693,0.6366987591031301,0.8075985971656853
6484,3,3.312104699538258,0.6038456454226283,0.9055101129095008
6485,1,2.8003389355907955,0.7141992615897598,0.7421844365555283
6486,4,2.216207016729663,0.9024427704192057,0.5883853414624464
6487,1,2.9673325077930244,0.6740060288988358,0.779119973805599
6488,4,1.4872588710703076,1.3447558047246324,0.5413122392708272
6489,5,1.5621090929280157,1.2803203112089963,0.5654063789305604
6490,2,3.145661743680136,0.6357962689466361,0.9369242509075948
6491,5,2.2858846243733875,0.8749347970911896,0.6336245729854542
6492,3,2.6668241705753033,0.7499557046419555,0.9218248437528552
6493,2,2.868182444870943,0.6973057113491928,0.8199464033190959
6494,3,2.754874476608823,0.725985890457683,0.8253553573776476
6495,1,2.97177970799041,0.6729973943298942,0.7809240643816746
6496,5,1.9092362229701132,1.0475393122851449,0.8300687053619765
6497,3,3.3711114445860826,0.5932761443446042,0.9666363005330508
6498,3,1.7908861650281702,1.1167655650344144,0.882520786774214
6499,5,2.014141524631822,0.9929788823382671,0.7381257379921867
6500,4,2.0810506650873406,0.9610530072875766,0.5022323045327706
6501,1,3.3623591635429677,0.594820452759892,0.8952137455664027
6502,4,2.021874844626913,0.989180910635965,0.7590807713746377
6503,2,3.3004037125918737,0.6059864714033301,0.9555539628202845
6504,2,2.901944400355102,0.6891930802517326,0.9550878883935165
6505,2,2.145707482326242,0.9320935013153447,0.8069453409169363
6506,2,2.826205793037821,0.7076625505923431,0.8723461381867298
6507,2,3.5975257157552423,0.5559376521593904,0.8820401220757466
6508,5,2.417650248368088,0.8272495169017927,0.9043381979883467
6509,3,2.4391328108831205,0.8199635506013604,0.6063723083923908
6510,3,3.1588101432231337,0.633149796701385,0.9031694022434208
6511,4,2.225176438408318,0.8988051309003667,0.4776045334965636
6512,2,3.3673710123735603,0.5939351478203345,0.8742005005554261
6513,2,2.8016564990297597,0.7138633878537998,0.8549563155840354
6514,5,2.2201573095659572,0.9008370674378032,0.635181641005702
6515,4,2.412513422641896,0.8290109315992279,0.7341859605953718
6516,2,2.6843911179318964,0.7450479129661389,0.8992016883451099
6517,1,3.630317062088495,0.5509160676035868,0.8624730656385752
6518,3,3.274647860763657,0.6107526931257867,0.8989716077114352
6519,2,3.5006705544764745,0.5713191141172952,0.8116155683299671
6520,1,1.4920332972012968,1.340452658631365,0.39579200230902223
6521,4,1.1338431044119552,1.7639124780295414,0.4826183300318665
6522,2,3.323522101624579,0.6017712351069894,0.8694056884544574
6523,3,2.707020939317564,0.7388195528713557,0.7520456067833199
6524,2,3.2171969321558924,0.6216591779042167,0.9226431135577257
6525,4,1.9018407782828617,1.051612744262306,0.4432932030289852
6526,2,2.896122784709578,0.6905784556370456,0.8879708855349563
6527,3,3.1566471991213,0.6335836328357284,0.9708270750759103
6528,5,1.6283378339346986,1.2282463493261844,0.76477372748628
6529,5,2.191434790354484,0.912644085419709,0.6565666771249774
6530,1,1.408409542233165,1.4200415007333824,0.3991253639171921
6531,1,3.3686274097085938,0.5937136277630098,0.7340590621893908
6532,2,4.001203554469586,0.4998496009446656,0.9390684255206426
6533,2,2.202351832212049,0.9081201153910061,0.8583542297670411
6534,2,2.540751185538982,0.7871687756688894,0.8513069280367522
6535,3,2.6419296097956866,0.7570224401832832,0.9192012432841373
6536,1,2.7986675837293955,0.7146257782193903,0.7043357794630862
6537,4,2.271660666101941,0.8804131839954348,0.48229097871845694
6538,5,1.9398391959668102,1.031013294379386,0.7037222928491756
6539,2,3.070084948487815,0.6514477721488161,0.713758348499062
6540,5,1.3695870054629482,1.4602942288605896,0.7631898341429812
6541,5,1.8452785135987084,1.0838472269964006,0.6028008505106799
6542,1,2.8377564729188136,0.7047821118853347,0.677579220215253
6543,1,2.701417112637522,0.7403521620721891,0.7529677226585207
6544,3,1.6376089591357037,1.22129278106512,0.74643621169096
6545,2,3.281412748629392,0.6094935788968873,0.9412454823605577
6546,5,1.2133451494498826,1.6483355959405106,0.29184679269732483
6547,2,3.1841888506571903,0.6281034491993829,0.8842780474610265
6548,3,2.370787093805847,0.8436016904366478,0.9097270629247971
6549,2,2.993349913206957,0.6681477468356778,0.968620375312458
6550,4,1.7285827966612313,1.1570171841713413,0.4578776299626328
6551,4,2.161033510625165,0.9254831034163002,0.5674399289203048
6552,4,2.588751026839804,0.7725733294798469,0.5431424241235248
6553,5,2.2944306580299125,0.8716759397371712,0.6977406575400484
6554,5,1.4128693843162332,1.4155590192563428,0.6586921972737552
6555,2,2.938930626433999,0.6805196359557264,0.9008036221989963
6556,3,3.338097744137135,0.5991436300847386,0.8548115933478735
6557,5,1.50667579570644,1.327425585317944,0.6522359905304514
6558,1,2.8141166747822153,0.7107025866846051,0.6314934940981971
6559,4,1.9366282291318295,1.0327227342423793,0.5690946022174166
6560,1,3.6786650988026497,0.5436754763707548,0.8999793166860997
6561,5,2.476182083367744,0.8076950453013092,0.7399420985105044
6562,4,2.704089157635749,0.7396205832756819,0.556032724556585
6563,5,2.0691654990706723,0.9665732397424291,0.5259906851520308
6564,4,2.3810086769068928,0.8399801392568416,0.4627680825008651
6565,5,1.0827548049859292,1.8471402673904465,0.39457263687933
6566,2,2.8052232063121547,0.7129557446622119,0.9285438988376215
6567,2,3.051883740301483,0.6553329583263969,0.8520473313774038
6568,2,3.223221714014486,0.6204971849451283,0.7648602656979633
6569,5,2.208779142833708,0.9054775831657579,0.8428507565007141
6570,2,2.436691258114531,0.8207851500840386,0.8625654638141366
6571,2,3.009111013406702,0.6646481273337078,0.7379905518032599
6572,5,0.7029871371388624,2.8450022686616188,0.2880792859878333
6573,1,2.109222848957708,0.9482165438271819,0.9214903367065931
6574,5,1.9711103846457008,1.0146565182646998,0.4790067092078798
6575,3,3.397253296298252,0.5887108865798318,0.9161510078797346
6576,1,2.393676643819433,0.8355347432428178,0.7875290934497101
6577,2,3.5300112861586133,0.5665704265145328,0.9521283356735109
6578,3,2.8716566219528947,0.6964620995110072,0.9052985078198172
6579,1,2.1180085567353584,0.9442832483560626,0.5632836408615413
6580,1,2.3596067527031694,0.8475988626955727,0.5075952536854647
6581,1,1.3698094338301738,1.46005710765747,0.3737216309560326
6582,1,2.3866017568444327,0.838011618094341,0.8831439808234272
6583,5,1.7235955997702297,1.1603649952846349,0.43124718765077774
6584,2,3.507107714609943,0.5702704800506642,0.8358708258190519
6585,3,2.5216827747205146,0.7931211729126657,0.9390382060309671
6586,2,2.3431855116074045,0.8535389067970199,0.7768391385684119
6587,1,3.6271142447839817,0.5514025379476607,0.8572018628309359
6588,1,2.3270468724861124,0.8594584078417337,0.7637659488536142
6589,4,1.4432607488799796,1.3857509819705618,0.3090500502926856
6590,2,2.4207725091328527,0.8261825481141233,0.7465165877344708
6591,3,2.072165456006517,0.9651738929450188,0.9248085991623222
6592,5,1.4839561904137342,1.347748682151048,0.5427777219369124
6593,2,2.602735793650471,0.7684222136104322,0.9141888946774445
6594,2,4.687223815773545,0.42669180704995513,0.917272314528137
6595,4,3.057145836091858,0.654204970004547,0.6315641034259043
6596,3,2.7439310642706842,0.7288812849719257,0.79934301150067
6597,5,2.5203464464280816,0.7935416985369079,0.8712335610960987
6598,4,1.8322596821142383,1.0915483321077102,0.4905151602948177
6599,4,1.748168220657407,1.1440546603964066,0.5277084777653045
6600,4,2.122569702802693,0.9422540976436021,0.525622301934209
6601,4,2.9563285179030463,0.6765148013450888,0.6655624801573958
6602,4,1.5694608389026665,1.2743229715743385,0.504923352243851
6603,3,2.562170591954033,0.7805881490797633,0.8486143582430847
6604,2,3.2865944275125853,0.6085326449949813,0.9253375416368934
6605,3,2.3517599013143484,0.850426949996997,0.8446841016569338
6606,5,2.1653553019987415,0.923635949330759,0.7145831268256242
6607,1,3.1177117566012935,0.6414961215594405,0.8485749680685732
6608,3,3.9175536370290462,0.5105226846406982,0.9584250417348525
6609,4,1.5019378615002001,1.3316130122735663,0.7304570292896446
6610,5,1.6677232030639744,1.1992397757167137,0.5392300240297283
6611,2,3.245840412344153,0.6161732389534197,0.863693153817622
6612,4,1.2300413167649047,1.6259616427033043,0.338994240358202
6613,2,3.4079855669525028,0.5868569454619037,0.9055501060733325
6614,4,1.4147477198962541,1.4136796065284793,0.37204978246110654
6615,5,1.6512690410766644,1.2111896670066287,0.6056344430200602
6616,1,2.3712980164642623,0.8434199270246562,0.6136141018918615
6617,3,2.787777983395213,0.7174172448138125,0.900161451492643
6618,4,1.585884262129842,1.2611260782132996,0.4978368540593021
6619,1,3.112822914882731,0.6425036228170229,0.7477781876738216
6620,2,2.531762046423138,0.7899636550858289,0.8787480262224537
6621,4,1.0826666162486964,1.8472907264193186,0.3004804582248124
6622,1,3.2390014064984225,0.6174742610445897,0.795774130750335
6623,2,2.8952141599087473,0.6907951845824893,0.8852228880586348
6624,4,2.3479079663508213,0.8518221449320482,0.6785519148001455
6625,3,2.8967031086400046,0.690440105523619,0.8759741496657758
6626,3,2.61236982861333,0.7655883857231724,0.8846009273503623
6627,5,2.0679447838706326,0.9671438113819179,0.569801206626267
6628,3,3.0991451579387146,0.6453392461714276,0.9435441713298371
6629,2,2.7973092078377175,0.7149728011462748,0.868960330121007
6630,4,2.368536951213943,0.8444031236139014,0.6603389609825643
6631,2,3.241353546339194,0.6170261810097245,0.8522075360577704
6632,1,2.871692813732279,0.6964533220392198,0.6348582310651742
6633,2,2.664040076893682,0.750739456717196,0.8392561975579234
6634,3,3.4871998685386822,0.5735260597030545,0.9244108354546278
6635,2,3.208520426401452,0.6233402734615344,0.911589763738085
6636,3,3.0034440491171988,0.6659022000386055,0.8410027671425595
6637,2,2.4549151164291367,0.8146921197459381,0.7867503990022379
6638,5,2.2831457432667968,0.8759843763361059,0.7747362240845755
6639,4,2.7292582662786917,0.7327998323614034,0.5186223488876067
6640,5,1.3244675772145105,1.5100407396957218,0.391760739224026
6641,4,1.4904677090965017,1.3418606708443008,0.4214207660864546
6642,5,1.8553851755886714,1.077943289789111,0.5810088855835405
6643,5,2.2726350537600672,0.8800357086330278,0.7963229948759065
6644,5,2.300156572987928,0.8695060255841534,0.6770834041863307
6645,2,3.6507713193006817,0.5478294379674011,0.912223538227043
6646,4,1.1756924051334892,1.7011252188644683,0.5966935990214426
6647,1,2.6658452598818974,0.7502310918408687,0.8643591713127152
6648,1,1.8399900740196633,1.0869623854169914,0.5175913934060907
6649,1,1.844390450944811,1.0843690927674647,0.9410815905344221
6650,5,2.2779893041894415,0.8779672478364177,0.7394888440183125
6651,3,2.7635511515241125,0.7237065248084842,0.9097039557335258
6652,2,4.804330826646833,0.4162910657415933,0.9488661410398178
6653,1,2.5566984200324407,0.7822588633565248,0.803742863604447
6654,3,2.6924862006433514,0.7428078923940682,0.9522256994496693
6655,4,2.043894771974321,0.97852395701765,0.434395782918223
6656,5,1.8477527879125324,1.082395877350815,0.7996002018784105
6657,1,2.912739312316226,0.68663885969582,0.6856208304181348
6658,1,2.2452149345317514,0.8907833139890939,0.890967988219702
6659,2,2.165849281682701,0.9234252895225246,0.7913980374317828
6660,5,2.0912125763237466,0.9563829247411595,0.8369501779993712
6661,1,1.957525763150871,1.0216979197151212,0.6763770222880281
6662,5,1.2416596938351967,1.6107473005123225,0.4409642518810084
6663,1,2.926591997666146,0.6833887339249645,0.7839521795420141
6664,4,2.3402317956505034,0.8546161981548794,0.47223670258832606
6665,1,2.435252390887103,0.8212701104346104,0.6723649905810938
6666,5,1.4930193277922574,1.3395673872202445,0.4419710001754803
6667,5,2.0225959650573393,0.9888282358673158,0.6716945629142217
6668,2,3.2586411338773265,0.6137527631403462,0.8679693340740728
6669,1,3.6389756693583384,0.549605213588213,0.8709564495848856
6670,2,3.0315288805679477,0.6597331177743245,0.9078448356539801
6671,4,1.9638997250415624,1.0183819339134912,0.6351353673016353
6672,3,2.852604508405208,0.701113664409838,0.9379169722607722
6673,3,2.12699575694642,0.9402933661096066,0.8822958944823867
6674,1,3.2317329140893394,0.6188630227704242,0.8928612558244841
6675,5,2.168377127022571,0.922348781065694,0.7793636315215389
6676,2,2.7863955309859367,0.7177731868139772,0.9109044839327274
6677,5,1.1456390865571613,1.7457504928627543,0.6088477718048382
6678,1,2.5246962219314453,0.7921745129677258,0.783293087869094
6679,1,2.4937037988268083,0.8020198713820474,0.6585921818131573
6680,3,3.0938234556384274,0.6464492976659811,0.8250032951953279
6681,4,1.8702246767518518,1.0693902314846673,0.6288136430010622
6682,3,2.932250318114105,0.6820700087045476,0.9554776238256263
6683,2,3.9106675932643715,0.5114216312950622,0.9434733293827817
6684,1,2.5434618876992134,0.7863298481775864,0.8085013260310954
6685,4,2.638893027225609,0.7578935483044924,0.5816803161278254
6686,2,3.307261427629908,0.604729938580412,0.9012657452825816
6687,1,2.3337614923701615,0.8569856030869742,0.7962475108767375
6688,4,2.6124341779524825,0.7655695277909421,0.6927737902179956
6689,4,1.96169613674912,1.0195258901382944,0.5509174486057261
6690,2,3.02709211090848,0.6607000800513358,0.8395308881967155
6691,2,2.4963966911510718,0.8011547231613312,0.7539410257698798
6692,1,2.2144523958483893,0.9031578207549459,0.7873992654694189
6693,3,2.784154719063784,0.7183508826953883,0.9165355681986885
6694,4,1.3965592487621947,1.43209104932186,0.6581756701289567
6695,1,2.303793190447393,0.8681334801634704,0.6545334336692525
6696,3,3.393111183451989,0.5894295506006071,0.9461656649570621
6697,2,2.2811444625805892,0.8767528899671093,0.8254701579193491
6698,4,2.0479013547636225,0.9766095399799414,0.4451433074255515
6699,2,2.544778477314829,0.7859230254534131,0.8227317728293613
6700,2,2.732073254665028,0.7320447929370087,0.9214403481467842
6701,1,2.3421557812379175,0.8539141657532808,0.6845644332855867
6702,4,2.2861674621581822,0.8748265527810307,0.4449601705341857
6703,3,2.3390624310966923,0.8550434453612598,0.9013140541446812
6704,4,1.738141100308704,1.15065456978423,0.6561307948321096
6705,1,3.5457347193302082,0.5640579903219047,0.770980001678727
6706,4,1.8666691392540893,1.0714271522157317,0.38667670344867444
6707,3,2.464373554738632,0.8115652743287602,0.8689112770099479
6708,2,2.8888284056647864,0.6923221871116134,0.8192402375918098
6709,2,3.3827974195904034,0.5912266541347204,0.7962882075848448
6710,5,2.55695542958331,0.7821802354708727,0.64337530878445
6711,5,1.947611625800357,1.0268987787429715,0.7566817658433956
6712,1,1.7451500935771467,1.1460332308153913,0.48145516817404344
6713,4,2.22206636962764,0.9000631247279746,0.8193704923548152
6714,2,3.5147656258929287,0.5690279844739004,0.8664197860358973
6715,3,3.5213170917284358,0.5679692989586183,0.9139374177013162
6716,3,2.7567426578553005,0.7254939064772794,0.9703832335746205
6717,4,1.2572538016951709,1.5907687034259712,0.6732824274434508
6718,5,1.8990521643294611,1.0531569577532816,0.6036924728590303
6719,3,2.3935642520103713,0.8355739764747013,0.8743409468265793
6720,4,2.7197015818180836,0.7353747975037126,0.6022578004020136
6721,1,1.4665388868854379,1.3637551775033394,0.43621354180705574
6722,4,2.5774317934709963,0.7759662176381491,0.4809145685936719
6723,1,1.7943815764067466,1.11459013305576,0.6881975833790646
6724,3,2.5343281462408402,0.7891637880306039,0.8844613076646376
6725,4,1.6115206796783765,1.2410638133412941,0.5705213447041747
6726,1,3.601702811982964,0.5552929001654288,0.7485735698412784
6727,3,2.725345210734111,0.7338519876758186,0.8798760029580539
6728,2,2.117667319478123,0.9444354085290786,0.8239996326667433
6729,3,2.7225154650796686,0.7346147434800611,0.9410002121368847
6730,2,3.298550328622129,0.6063269620734998,0.8129626133133943
6731,4,2.8480253691249366,0.7022409356608033,0.6299345600409199
6732,2,2.3774210199839096,0.8412477147247297,0.8461208677952745
6733,2,2.5372688612535854,0.7882491408544944,0.9049833697267895
6734,1,3.694074905325951,0.5414075380865965,0.7393289798358503
6735,1,2.7740738921492856,0.7209613289898519,0.7890449616677109
6736,2,2.8329275441038857,0.7059834637008486,0.8819038225695264
6737,1,2.4130722597642587,0.8288189431158547,0.8338209981445756
6738,1,2.853232036488107,0.7009594643629806,0.8637452561337743
6739,3,2.772765510015994,0.7213015283028616,0.8674441278270855
6740,1,1.9786205019153464,1.010805254501284,0.6840957224941799
6741,5,1.2626701168571046,1.5839449855502825,0.5614173282873323
6742,1,3.1571033676954556,0.6334920865957933,0.6908777754547899
6743,5,1.7701597845059458,1.1298415078151847,0.5414188501771244
6744,2,3.2489052757154573,0.6155919703013103,0.9216058694727679
6745,4,1.8759849271668414,1.0661066467204772,0.373602304718913
6746,4,2.4227257764299304,0.8255164573132793,0.6369582214682086
6747,2,3.537045369991632,0.5654436940413721,0.9301252495233896
6748,2,3.3205633402038397,0.6023074385556596,0.9442490161214186
6749,3,2.7711580444475814,0.7217199336599698,0.9052995018170727
6750,4,2.560007471144562,0.7812477199942754,0.5884631966223995
6751,5,1.6974124986573071,1.178263976247404,0.7101222826768109
6752,1,2.594829677864247,0.7707634982987248,0.626666061675589
6753,5,1.6864137320916184,1.185948597275384,0.6296670718741242
6754,3,2.3164312631111006,0.8633970849253195,0.8510834124758102
6755,3,2.8196359092208088,0.7093114375014075,0.8767693831460304
6756,5,2.131035157028226,0.9385110299114175,0.6561102998555162
6757,1,2.9626996810056996,0.6750599842509493,0.7054547224888196
6758,5,0.8084633381640074,2.473828936438765,0.23847658052027565
6759,5,2.1394585404135054,0.9348159649840415,0.799755076443233
6760,2,2.7961750199616895,0.7152628092741499,0.8914941813520133
6761,4,2.826845932333089,0.7075023003992772,0.7284928922556264
6762,4,1.2743694189596624,1.5694036362177537,0.40389482167287294
6763,3,3.0416399929532587,0.6575400128330487,0.8930256673324002
6764,1,2.957809488006307,0.6761760715522241,0.7603241985880898
6765,2,2.960441800177743,0.675574841525316,0.8226443937259061
6766,2,2.9542440918817077,0.6769921298974652,0.8359011620260293
6767,3,1.5162751915690633,1.319021778579897,0.7801919446657601
6768,5,2.115928740956049,0.9452114153411099,0.7701946256634741
6769,5,2.0461509389957304,0.9774449977681599,0.6912135033724119
6770,2,2.7679520098713706,0.7225558798950933,0.7973132793831975
6771,5,2.0523948245375943,0.9744713717306324,0.7441249575136559
6772,2,3.0806042744039965,0.6492232762959921,0.8848901341725596
6773,3,1.5843692437260228,1.262332002416635,0.5370844002882589
6774,1,2.7332303020900985,0.7317348993499018,0.6687291232837729
6775,4,1.4139029860677985,1.4145242068992259,0.34568751077478965
6776,1,2.124678536411166,0.9413188704669824,0.7786262417592887
6777,2,2.9803869603222304,0.6710538016123134,0.8068951280608766
6778,1,1.9635493313813532,1.0185636632785813,0.5850719154875069
6779,2,3.102008244939394,0.6447436119045761,0.8406261214017837
6780,1,1.3754378511727583,1.4540824205868064,0.3351384574495906
6781,4,1.67823948164495,1.1917250320196686,0.7439089441208862
6782,4,1.8494569367114801,1.081398523155776,0.5771586885249228
6783,3,3.0599268879737704,0.6536103878365422,0.8567402569610048
6784,1,2.790609857687787,0.716689219200687,0.7472129461190617
6785,3,3.1751562261097197,0.6298902660454128,0.9093219250852658
6786,2,3.3109678534952285,0.6040529804264626,0.8438859831913206
6787,3,2.7541019813960244,0.7261895214883153,0.8842144018258041
6788,2,2.3981612596342066,0.8339722743686809,0.9458929054800811
6789,4,2.122575543711136,0.9422515047465291,0.49539058550955406
6790,2,2.992011304638806,0.6684466722766741,0.8408935729822177
6791,1,2.2096716146899484,0.9051118667153768,0.5804752317750697
6792,5,2.037369633161223,0.9816579021533567,0.692648974781429
6793,2,2.678395898148185,0.7467155999539796,0.9394913061947052
6794,2,3.315768746919511,0.6031783735998129,0.8229896687914167
6795,1,2.532894732942133,0.7896103908261759,0.7371414011238095
6796,2,2.6645553883820536,0.7505942675165861,0.8886605282020142
6797,3,2.752980349502718,0.7264853889571963,0.8606543505629323
6798,1,2.6606858865279737,0.7516858754829843,0.8514872857996606
6799,1,3.4266405782421163,0.5836620311739873,0.7741834272953791
6800,3,3.7335164110605623,0.5356880162827166,0.9555171165690837
6801,2,2.5562259431924077,0.7824034511997203,0.9471816797326326
6802,5,2.8184934846825387,0.7095989438575091,0.8297419143054592
6803,5,2.269965178603924,0.8810707841915186,0.8367962474538408
6804,3,2.507421411940785,0.797632177214267,0.8806140572907927
6805,1,1.8402140530344746,1.0868300873488286,0.6727190853540231
6806,3,2.6016304411252738,0.7687486925064373,0.9332253771962765
6807,3,2.618465209073095,0.7638062148276455,0.925626657152419
6808,5,1.6803559747248769,1.1902239942506576,0.6687748511337022
6809,2,2.652729919673228,0.7539403032203016,0.927799047157294
6810,5,1.7582810028620548,1.1374746111369487,0.7641809000743662
6811,2,3.3122111421170626,0.6038262399907459,0.8818212371148948
6812,2,2.4852969276789887,0.8047328179284372,0.9357922602540589
6813,5,1.736201840454243,1.15193979950899,0.7023597272979201
6814,1,2.8599085674789344,0.699323056248277,0.8022547636754702
6815,4,1.6520187721099397,1.210639996206352,0.4481121622421711
6816,1,3.2243222237760483,0.6202853999057738,0.8495226647838581
6817,2,2.385066644706873,0.8385509916205306,0.6683244648376112
6818,4,1.8143562297345404,1.1023193611172053,0.537516494030529
6819,3,2.9432121067095958,0.6795296864404133,0.8872820595825901
6820,1,2.5651483991713437,0.7796819866819745,0.922698990484864
6821,4,1.8397630431801655,1.0870965189858652,0.5946034214434792
6822,3,2.7305425478839607,0.732455167765067,0.9536880374086193
6823,4,1.6818639715001757,1.189156812852145,0.47301322203696816
6824,4,2.1097815441977983,0.9479654448112349,0.5619797699471603
6825,3,2.770209846360499,0.7219669667363285,0.9457929120139535
6826,5,2.274231294241871,0.8794180280008468,0.8160420526450655
6827,4,1.7516627795463222,1.1417722768066103,0.5837351209081492
6828,3,2.3135130838718427,0.8644861418517874,0.9338828424044687
6829,1,2.6519516092862263,0.7541615740636763,0.8705867273386452
6830,5,1.4052737676781386,1.423210228498392,0.44253369384836994
6831,5,2.152284100353076,0.9292453536556377,0.6414592076039194
6832,2,1.9439447089425237,1.0288358464104514,0.859001126022886
6833,4,2.242555027993712,0.8918398768521134,0.7380402296273627
6834,2,2.9583252011837065,0.6760581964416034,0.9240400206854757
6835,5,2.381976761303795,0.8396387540343941,0.7707813274920727
6836,4,2.471315318856406,0.8092856402174913,0.7037753812817309
6837,3,3.48788694523782,0.5734130811581196,0.855089493844054
6838,1,2.7526072510003554,0.7265838594565781,0.8016547328465069
6839,1,2.8076243471885074,0.7123460095374781,0.8048964744809655
6840,5,2.111159345536286,0.9473467761818571,0.6372259656594887
6841,4,2.29669501155346,0.8708165385212472,0.43294091806083046
6842,2,3.649883597749335,0.5479626805724107,0.9176393510262307
6843,2,2.829738091479648,0.7067791913400069,0.8728709621434041
6844,3,2.0776648602147563,0.96261915879603,0.8679328793104999
6845,2,2.795722380278618,0.7153786134518416,0.9003261463428874
6846,5,2.290750845665245,0.8730761810192371,0.7955077193733107
6847,5,1.4866653380619195,1.3452926820822269,0.5400862049499378
6848,3,3.1065158916740088,0.6438080697930245,0.9370981084669494
6849,2,2.8519555952282025,0.70127319069986,0.7550210418697254
6850,4,1.7954199126061285,1.1139455377304548,0.47977072364682916
6851,4,1.7793729564382212,1.1239914559584006,0.577254770841377
6852,3,2.466055371849836,0.8110117975573926,0.9426821658287495
6853,2,3.2116135710833134,0.6227399267482163,0.9304790524698122
6854,3,3.0854925471144656,0.6481947272471581,0.9442120106244999
6855,5,1.336089699201841,1.4969054856083155,0.5113979450295716
6856,3,2.7510795473200873,0.7269873391877245,0.8400176227713174
6857,4,1.6169276664129502,1.2369137108259587,0.5957086094922033
6858,1,3.0144229740845563,0.6634768966380293,0.8338022527313255
6859,4,2.0243179231200448,0.9879871027953139,0.6997181210939095
6860,4,1.8791336478133092,1.064320253286582,0.5380560883559554
6861,3,2.2734489528668815,0.8797206541532173,0.9138550752961605
6862,2,3.7840539380795937,0.5285336923645966,0.8924179685420042
6863,4,2.0938465557142325,0.9551798313691519,0.5972812696673919
6864,4,1.8818215333769859,1.0628000394973371,0.5239896892716147
6865,4,2.206514073735463,0.9064070897196453,0.5091014400986916
6866,1,3.0338519609464796,0.6592279470933889,0.7308040088964931
6867,1,3.1901439476401277,0.6269309576075641,0.7226190189799776
6868,2,2.8577954828954963,0.6998401432049348,0.8947907869230239
6869,4,1.9104068483413912,1.046897419644613,0.5589465304495183
6870,3,2.085637037618361,0.9589396256041981,0.9118569778163598
6871,2,2.7648451903317355,0.723367806267675,0.921597674314873
6872,4,2.1196306943316374,0.9435605954133631,0.9097458221910409
6873,2,2.4672417821081636,0.8106218103566147,0.8618588407048926
6874,5,2.220020126161698,0.9008927335527802,0.6710821157859284
6875,5,2.282748839416451,0.8761366846259219,0.7623777321754629
6876,2,1.9525720566232665,1.0242899836735113,0.7761277283298846
6877,5,2.417389292954418,0.8273388178846839,0.8465473843298903
6878,4,3.187410091690193,0.6274686791053788,0.7177563766852997
6879,5,2.383158653118637,0.8392223477789741,0.79157524898962
6880,5,1.8958957016234896,1.054910350968866,0.665900450624845
6881,4,1.4809962752525392,1.3504422890320642,0.5364734936324347
6882,2,3.402124362575177,0.5878679868381225,0.9119570641281127
6883,3,3.577104220243657,0.559111470300904,0.8608293034025785
6884,2,3.5829349114373037,0.5582015999273888,0.9802519257728237
6885,2,2.8956429286599628,0.6906928959385038,0.9118316801227861
6886,1,3.5535291964496443,0.5628207591478955,0.7832369310946374
6887,5,2.249525689585237,0.8890763102904399,0.6562867806669874
6888,1,2.5246540217236633,0.7921877543579358,0.6815936022766225
6889,3,2.211771837511821,0.9042524034712106,0.8633418712470942
6890,5,2.009618350393471,0.9952138422742868,0.6608335688477263
6891,3,2.920129636927969,0.6849010998374845,0.9415421941316154
6892,5,1.0608933279104096,1.8852036744724405,0.532356276623444
6893,1,3.986706794047243,0.5016671913235011,0.9331292958564782
6894,3,3.381086555995821,0.591525820731598,0.9271434313065322
6895,5,2.3107205671462316,0.865530877439683,0.7339951442586985
