filename,category,ef_number,event_id,episode_id,DBZ_mean,DBZ_max,DBZ_std,VEL_mean,VEL_max,VEL_std,VEL_rotation,ZDR_mean,ZDR_max,ZDR_std,RHOHV_mean,RHOHV_max,RHOHV_std,KDP_mean,KDP_max,KDP_std,range_span_km,alpha_rtm
TOR_211013_030943_KDDC_991608_V5.nc,TOR,1.0,991608,163764,21.464436,73.0,22.361065,-7.6351986,70.75,13.437242,62.75,1.3488066,20.0,2.0159466,0.8260177,1.0517578,0.2762312,0.8037506,7.1015625,0.9986441,59.75,1.0119773
TOR_211013_031634_KDDC_991608_N2.nc,TOR,1.0,991608,163764,32.04805,71.0,20.182825,5.5493507,65.6875,12.957061,62.875,1.7122974,20.0,1.7166089,0.9467529,1.0517578,0.106092535,1.1204522,8.8515625,1.102271,59.75,1.0124638
TOR_211013_032324_KDDC_991608_N2.nc,TOR,1.0,991608,163764,33.67897,65.0,19.105701,8.915212,64.6875,10.207322,51.1875,1.7744262,20.0,1.5847329,0.95816666,1.0517578,0.08247421,1.091636,7.796875,1.0165848,59.75,0.96218395
TOR_211013_033707_KDDC_993777_R8.nc,TOR,0.0,993777,163764,23.758469,70.5,19.13765,13.824784,65.6875,9.043296,49.6875,1.1942832,20.0,2.0650055,0.93012077,1.0517578,0.14590168,0.6920229,8.0,1.048023,59.75,0.95491236
TOR_211013_034324_KDDC_991609_R8.nc,TOR,1.0,991609,163764,29.385988,70.0,19.218555,16.226936,63.6875,8.956501,50.0,1.2838465,20.0,1.922299,0.9419355,1.0517578,0.12836733,0.98002195,10.0,1.2297792,59.75,0.9564452
TOR_211013_034324_KDDC_993777_X8.nc,TOR,0.0,993777,163764,27.704473,70.0,19.977499,15.257798,63.6875,9.767235,50.0,1.1590015,20.0,2.1370604,0.92404,1.0517578,0.15174444,1.0685736,10.0,1.3093635,59.75,0.9564452
TOR_211013_034941_KDDC_991609_X8.nc,TOR,1.0,991609,163764,34.329674,70.5,17.727724,18.375042,64.875,8.431148,65.375,1.3761777,20.0,1.6430953,0.95600796,1.0517578,0.102660075,1.1809549,10.0,1.1963652,59.75,1.0219967
TOR_211013_042213_KDDC_991610_B1.nc,TOR,1.0,991610,163764,32.248093,73.0,16.71364,5.7941523,56.3125,13.357618,55.3125,1.4003407,20.0,1.3171642,0.97204685,1.0517578,0.070709966,0.6313272,5.75,0.7218476,59.75,0.98113275
TOR_211013_044054_KDDC_991611_C0.nc,TOR,1.0,991611,163764,33.990406,73.5,15.469345,4.6675105,65.875,12.6990385,38.0,1.2313113,20.0,1.1771165,0.8676492,1.0517578,0.27373242,0.7443175,8.6484375,0.9963532,59.75,0.8893485
TOR_211013_044702_KDDC_991612_U1.nc,TOR,1.0,991612,163764,32.960384,65.0,16.873014,5.6844397,36.375,12.254879,42.5,1.280922,20.0,1.181862,0.97973603,1.0517578,0.04353272,0.8497333,8.6484375,1.1435559,59.75,0.9167112
TOR_211013_045353_KDDC_991612_U1.nc,TOR,1.0,991612,163764,33.458317,64.5,16.163206,8.764585,37.1875,10.900089,39.1875,1.2523319,20.0,1.1297226,0.98159224,1.0517578,0.037194975,0.72961795,8.046875,1.040348,59.75,0.89687186
TOR_211013_050044_KDDC_991614_U1.nc,TOR,1.0,991614,163764,34.726257,64.5,15.438414,14.918604,45.6875,11.048719,38.6875,1.3326372,20.0,1.0538042,0.9831323,1.0517578,0.031364653,0.6855909,6.6484375,0.89695287,59.75,0.8937323
TOR_211013_050735_KDDC_991614_U1.nc,TOR,1.0,991614,163764,35.963478,64.5,13.7579975,17.874168,45.6875,10.177765,48.1875,1.292837,20.0,0.97001725,0.98392755,1.0517578,0.025037633,0.6334277,6.6484375,0.86282194,59.75,0.94741786
TOR_211013_050735_KDDC_991615_I2.nc,TOR,1.0,991615,163764,35.177456,64.5,16.372622,14.528036,45.6875,9.792648,48.1875,1.4027226,20.0,1.111296,0.98183537,1.0517578,0.03386385,0.753157,6.6484375,0.9971789,59.75,0.94741786
TOR_211013_181353_KABR_989974_T8.nc,TOR,0.0,989974,163983,13.701582,54.5,9.996625,-0.38253537,32.375,3.29693,31.375,0.597953,20.0,1.4921277,0.9990731,1.0517578,0.054489307,-0.00075128215,1.0,0.032510985,59.75,0.84251064
TOR_211013_200525_KABR_989968_Q9.nc,TOR,0.0,989968,163983,24.582335,67.0,16.237993,-0.60569066,16.0,3.834193,18.5,0.88491946,20.0,1.2965221,0.98298323,1.0517578,0.048252452,0.15140536,4.3984375,0.44592026,59.75,0.71336186
TOR_211013_202722_KABR_989963_W5.nc,TOR,0.0,989963,163983,23.58596,65.5,14.486558,0.23210149,22.0,3.195934,26.5,0.6676481,20.0,1.1690649,0.98347473,1.0517578,0.045887582,0.098544165,4.25,0.41400483,59.75,0.80122465
TOR_211013_202722_KABR_989970_P0.nc,TOR,0.0,989970,163983,23.544407,65.5,14.324589,-0.3338935,22.0,3.2986722,26.5,0.60294193,20.0,1.1530542,0.98427004,1.0517578,0.046960283,0.069721594,3.6015625,0.3665701,59.75,0.80122465
TOR_211013_203322_KABR_990016_L3.nc,TOR,0.0,990016,163991,22.524023,64.5,13.403833,0.87548673,29.875,3.5929642,28.0,0.502852,19.75,1.1281126,0.9878451,1.0517578,0.043439325,0.030865788,2.6015625,0.2742648,59.75,0.8146862
TOR_211013_203909_KABR_990019_L3.nc,TOR,0.0,990019,163991,21.960585,64.5,12.967207,1.9471924,20.0,3.5697188,25.5,0.46604863,20.0,1.0870758,0.9893523,1.0517578,0.038826946,0.035157148,3.3515625,0.30548385,59.75,0.7918201
TOR_211013_204456_KABR_990020_L3.nc,TOR,0.0,990020,163991,21.456211,63.5,12.810609,2.5208955,15.0,3.4467602,17.0,0.450652,20.0,1.0496497,0.9894618,1.0517578,0.037470937,0.049688835,3.703125,0.3266579,59.75,0.6926885
TOR_211013_210137_KABR_990299_Z7.nc,TOR,0.0,990299,164029,23.20981,64.5,12.993736,9.298422,32.1875,2.9870274,21.1875,0.6598305,19.09375,1.0375627,0.98024493,1.0517578,0.0390326,0.08117748,3.453125,0.29339865,59.75,0.74652445
TOR_211013_210712_KABR_990299_Z7.nc,TOR,0.0,990299,164029,23.287104,63.5,12.686493,9.224641,28.1875,3.011777,19.6875,0.61987805,20.0,1.0100304,0.98099214,1.0517578,0.038397785,0.073035486,4.5,0.2727702,59.75,0.7285722
TOR_211013_211819_KABR_990022_H1.nc,TOR,1.0,990022,163991,21.907257,64.5,10.586993,6.190828,20.5,3.0447524,20.5,0.4573448,20.0,0.876839,0.99323547,1.0517578,0.030566303,0.055123888,3.546875,0.25242063,59.75,0.7384596
TOR_211013_211819_KABR_990023_A9.nc,TOR,0.0,990023,163991,20.849213,64.5,9.693609,6.4606824,33.1875,3.3261275,19.5,0.42931664,20.0,0.9006081,0.9939732,1.0517578,0.032113045,0.036726914,3.546875,0.21952364,59.75,0.7262326
TOR_211013_212341_KABR_990022_A9.nc,TOR,1.0,990022,163991,20.870674,62.0,9.449712,6.7999372,34.1875,3.270293,29.1875,0.42610872,20.0,0.8919978,0.99433756,1.0517578,0.03166108,0.042556047,3.546875,0.1992229,59.75,0.82484126
TOR_211013_212341_KABR_990023_A9.nc,TOR,0.0,990023,163991,20.870674,62.0,9.449712,6.7999372,34.1875,3.270293,29.1875,0.42610872,20.0,0.8919978,0.99433756,1.0517578,0.03166108,0.042556047,3.546875,0.1992229,59.75,0.82484126
WRN_210328_054125_KGWX_1085350n_T9.nc,WRN,-1.0,950462,157075,26.37733,64.5,16.191355,-11.626654,24.0,9.750864,52.375,0.95352995,20.0,1.8336991,0.9346021,1.0517578,0.1424293,0.2324805,4.796875,0.53462124,59.75,0.967791
WRN_210328_054812_KGWX_1085350n_O2.nc,WRN,-1.0,950462,157075,32.853336,65.5,13.83058,-13.950885,23.0,10.042783,45.375,0.9609985,20.0,1.2708216,0.9634716,1.0517578,0.07276353,0.32871926,5.1484375,0.67086095,59.75,0.9327147
WRN_210328_055459_KGWX_1085349n_V2.nc,WRN,-1.0,950458,157075,30.417912,68.0,16.351456,6.308429,47.875,8.691518,47.5,1.168043,20.0,1.5390946,0.913335,1.0517578,0.1635419,0.4561341,7.6015625,0.7625563,59.75,0.9439046
WRN_210328_055459_KGWX_1085350n_O2.nc,WRN,-1.0,950462,157075,31.714447,65.5,15.073114,-12.870867,25.5,10.339702,46.375,1.0073506,20.0,1.4195111,0.95887136,1.0517578,0.09500908,0.35004085,4.953125,0.6752134,59.75,0.93804437
WRN_210328_060146_KGWX_1085349n_C1.nc,WRN,-1.0,950455,157075,27.819908,65.5,17.122976,10.216949,69.375,9.446816,52.375,1.2076814,20.0,1.7399135,0.8995073,1.0517578,0.17973526,0.43261445,6.046875,0.7295907,59.75,0.967791
WRN_210328_060146_KGWX_1085350n_O2.nc,WRN,-1.0,950462,157075,29.291107,67.0,16.85036,-12.466936,26.0,10.714511,34.0,1.0436074,20.0,1.762026,0.9413266,1.0517578,0.13553633,0.3869411,5.6484375,0.7130037,59.75,0.86215514
WRN_210328_060832_KGWX_1085349n_C1.nc,WRN,-1.0,950455,157075,29.091606,65.5,16.497955,11.15124,53.875,9.549209,49.5,1.2245609,20.0,1.5857455,0.9197408,1.0517578,0.15894012,0.40458143,5.1015625,0.69496083,59.75,0.9539881
WRN_210328_060832_KGWX_1085350n_M8.nc,WRN,-1.0,950462,157075,30.757013,65.0,16.317276,-15.692048,26.0,10.355544,34.5,1.1019168,20.0,1.6749804,0.94693637,1.0517578,0.12520881,0.43479532,5.25,0.77777755,59.75,0.8657244
WRN_210328_061519_KGWX_1085349n_H3.nc,WRN,-1.0,950455,157075,25.63144,65.5,17.632885,12.499614,67.375,10.239477,48.375,1.2407565,20.0,2.0167363,0.8794369,1.0517578,0.20157044,0.4127401,6.953125,0.6996571,59.75,0.9483673
WRN_210328_061519_KGWX_1085350n_S1.nc,WRN,-1.0,950456,157075,33.506508,67.0,14.482716,-12.004939,26.0,10.688052,38.0,1.0856205,20.0,1.317324,0.962595,1.0517578,0.0994551,0.42331114,5.6484375,0.73048115,59.75,0.8893485
WRN_210328_062206_KGWX_1085349n_H3.nc,WRN,-1.0,950455,157075,28.98809,63.0,15.966374,13.462371,58.375,9.904519,44.875,1.2494256,20.0,1.6319277,0.9233849,1.0517578,0.15758,0.36355335,5.0,0.6628579,59.75,0.9300057
WRN_210328_062206_KGWX_1085350n_S1.nc,WRN,-1.0,950456,157075,31.819508,64.0,15.817935,-10.282678,30.375,10.552472,40.875,1.0344168,20.0,1.4924828,0.9521451,1.0517578,0.12645291,0.42778996,4.8984375,0.72644275,59.75,0.90717965
WRN_210328_062853_KGWX_1085349n_H3.nc,WRN,-1.0,950455,157075,30.28418,66.0,14.747746,14.76419,72.375,9.480653,45.875,1.251976,20.0,1.4828165,0.93724614,1.0517578,0.13675642,0.34095114,5.75,0.6656087,59.75,0.9353941
WRN_210328_062853_KGWX_1085350n_S1.nc,WRN,-1.0,950463,157075,31.081177,64.0,16.631548,-7.8188295,42.875,10.486563,44.0,1.0156325,20.0,1.621882,0.94183874,1.0517578,0.1439973,0.46357152,7.0,0.7788494,59.75,0.9251914
WRN_210328_063541_KGWX_1085349n_H3.nc,WRN,-1.0,950455,157075,32.130234,66.0,13.567601,16.011246,53.875,8.909641,42.875,1.2194368,20.0,1.3383069,0.94896775,1.0517578,0.110833496,0.3387287,6.5,0.6545303,59.75,0.91885895
WRN_210328_063541_KGWX_1085350n_C8.nc,WRN,-1.0,950463,157075,32.40084,64.0,15.225696,-5.667524,43.375,10.630912,45.0,0.9912719,20.0,1.4016743,0.9512305,1.0517578,0.12748729,0.45444235,7.0,0.7784543,59.75,0.93068576
WRN_210328_064426_KGWX_1085349n_E4.nc,WRN,-1.0,950455,157075,31.243654,67.0,13.753111,19.523623,57.375,7.349417,37.875,1.1678289,20.0,1.47335,0.948865,1.0517578,0.103073075,0.30194825,6.203125,0.6352849,59.75,0.88854295
WRN_210328_064426_KGWX_1085350n_H7.nc,WRN,-1.0,950463,157075,32.968323,65.5,14.32983,-2.868597,46.375,10.496257,40.5,0.9723533,20.0,1.2440908,0.9600276,1.0517578,0.108517066,0.41504523,6.5,0.7252919,59.75,0.90492636
WRN_210328_065112_KGWX_1085349n_Y5.nc,WRN,-1.0,950332,157121,33.616653,67.0,8.00371,21.275599,60.375,6.657412,47.375,0.8801215,20.0,1.0972759,0.9511945,1.0517578,0.048917048,0.16761662,5.3984375,0.47346,59.75,0.9432604
WRN_210328_065112_KGWX_1085350n_G5.nc,WRN,-1.0,950458,157075,26.83104,66.5,20.08774,-4.1262803,42.375,12.337251,45.0,1.1693094,20.0,2.16982,0.9066109,1.0517578,0.1813286,0.63826597,6.453125,0.89473486,59.75,0.93068576
WRN_210328_065800_KGWX_1085350n_L3.nc,WRN,-1.0,950464,157075,25.456804,65.5,20.02219,4.6371217,50.375,10.842866,43.0,1.3533173,20.0,2.3320959,0.91141236,1.0517578,0.17776448,0.5120462,5.25,0.75536203,59.75,0.91957074
WRN_210328_070446_KGWX_1085350n_I6.nc,WRN,-1.0,950458,157075,35.257053,60.0,6.1443396,-4.385276,45.375,10.19427,55.375,0.9386132,9.1875,0.83011854,0.9708214,1.0517578,0.035055622,0.19941555,3.5,0.4497911,59.75,0.9814088
WRN_210328_201959_KLWX_1085351n_S3.nc,WRN,-1.0,940196,155856,18.644363,61.5,16.251083,1.1075333,43.0625,8.759716,57.5,0.5535689,20.0,1.9475644,0.9685454,1.0517578,0.10765808,0.18105094,5.546875,0.4934269,59.75,0.9906154
WRN_210328_202519_KLWX_1085351n_S3.nc,WRN,-1.0,940195,155856,19.903748,61.5,16.07816,2.2930796,41.0625,9.141685,57.5,0.5425136,20.0,1.8025932,0.9724655,1.0517578,0.09754722,0.18894616,5.546875,0.50496656,59.75,0.9906154
WRN_210328_203040_KLWX_1085351n_S3.nc,WRN,-1.0,940198,155856,22.503569,59.5,15.170756,3.0777974,39.5,9.603957,37.5,0.59966105,20.0,1.4415352,0.98128486,1.0517578,0.0722619,0.20275816,4.3515625,0.5007222,59.75,0.88611025
WRN_210328_203616_KLWX_1085351n_F4.nc,WRN,-1.0,940198,155856,21.753517,59.5,15.460543,3.8158813,39.5,9.9543705,37.5,0.6246308,20.0,1.5350144,0.98090225,1.0517578,0.07693359,0.1703309,3.8515625,0.42861316,59.75,0.88611025
WRN_210328_204658_KLWX_1085351n_W6.nc,WRN,-1.0,940198,155856,22.49308,59.0,13.331915,6.005027,36.5,10.319086,27.0,0.46230802,20.0,1.0101863,0.99030477,1.0517578,0.036194023,0.13203962,6.8984375,0.4077638,59.75,0.8057947
WRN_210328_205208_KLWX_1085351n_W6.nc,WRN,-1.0,940198,155856,21.342222,58.0,12.9014225,7.9483595,54.1875,9.812743,30.6875,0.3729806,20.0,0.9849907,0.9892918,1.0517578,0.035755258,0.10880881,6.8984375,0.4125348,59.75,0.8370938
WRN_210328_205808_KLWX_1085351n_W6.nc,WRN,-1.0,940191,155857,19.84529,58.5,12.300697,10.97391,54.6875,8.750564,35.5,0.38735354,20.0,1.0654317,0.98700964,1.0517578,0.040510967,0.091439344,5.296875,0.36654297,59.75,0.8727102
WRN_210328_210422_KLWX_1085351n_M0.nc,WRN,-1.0,940198,155856,21.88125,56.0,12.345892,7.1145253,45.0,9.894638,27.5,0.4125441,20.0,0.9612219,0.98958075,1.0517578,0.035703566,0.06996669,4.6015625,0.29335436,59.75,0.81028086
WRN_210328_211024_KLWX_1085351n_M0.nc,WRN,-1.0,940198,155856,22.497307,56.0,12.072136,7.1138024,45.0,8.958956,27.5,0.42414507,20.0,0.95300543,0.98809695,1.0517578,0.036874484,0.069724485,5.703125,0.33397868,59.75,0.81028086
WRN_210328_211629_KLWX_1085351n_Z0.nc,WRN,-1.0,940191,155857,22.564095,55.0,11.611364,10.660229,45.0,7.3529806,29.0,0.394554,20.0,0.9719502,0.985382,1.0517578,0.038379222,0.06716658,5.3515625,0.31116572,59.75,0.8232656
WRN_210328_212433_KLWX_1085351n_W9.nc,WRN,-1.0,940199,155856,25.361261,61.5,11.79388,4.6935654,45.0,6.8395724,45.0,0.5829472,20.0,1.0759666,0.9831698,1.0517578,0.05496981,0.11122189,5.703125,0.37119004,59.75,0.93068576
WRN_210328_213036_KLWX_1085351n_M1.nc,WRN,-1.0,940191,155857,24.844398,60.0,10.196546,8.189765,40.0,6.4260006,33.0,0.6422301,20.0,0.86361724,0.98692745,1.0517578,0.030568158,0.0822667,4.046875,0.28880405,59.75,0.85485643
WRN_210328_215909_KMHX_1085352n_G1.nc,WRN,-1.0,944229,156376,22.872114,68.5,15.681363,12.653184,43.875,6.912617,39.875,0.94773054,20.0,1.4310241,0.9774765,1.0517578,0.06541209,0.16151077,3.75,0.5228614,59.75,0.90112394
WRN_210328_220509_KMHX_1085352n_G1.nc,WRN,-1.0,944229,156376,22.496462,66.5,14.865197,13.835933,44.9375,6.656965,34.0,0.99009615,20.0,1.4041426,0.97976553,1.0517578,0.06115569,0.14359789,5.3515625,0.49417752,59.75,0.86215514
WRN_210328_221045_KMHX_1085352n_G1.nc,WRN,-1.0,944229,156376,22.489183,63.5,13.830003,15.317818,44.9375,5.658703,34.0,0.9833696,20.0,1.349369,0.98214746,1.0517578,0.05323305,0.119105235,5.3515625,0.42894733,59.75,0.86215514
WRN_210328_221604_KMHX_1085352n_G1.nc,WRN,-1.0,944229,156376,20.953045,62.5,12.8353615,16.522709,47.9375,4.5161333,31.9375,0.9360427,20.0,1.3807687,0.9837333,1.0517578,0.055174023,0.0797493,3.8984375,0.29952618,59.75,0.8468551
WRN_210328_222125_KMHX_1085352n_G1.nc,WRN,-1.0,944229,156376,19.102245,59.0,12.062517,16.852495,47.9375,4.230413,31.9375,0.8617292,20.0,1.3712662,0.985905,1.0517578,0.055897772,0.0523084,3.296875,0.22295389,59.75,0.8468551
WRN_210328_222631_KMHX_1085352n_G1.nc,WRN,-1.0,949177,157032,17.37855,55.0,11.145612,17.349846,51.5,4.014778,32.0,0.82558393,20.0,1.3710879,0.9890044,1.0517578,0.054270014,0.037991654,2.25,0.1765914,59.75,0.8473331
WRN_210328_223143_KMHX_1085352n_G1.nc,WRN,-1.0,949177,157032,15.514872,54.0,9.8737955,17.588655,51.5,3.9440823,43.0,0.7743163,20.0,1.3972408,0.99200296,1.0517578,0.054365817,0.025361722,2.25,0.14673808,59.75,0.91957074
WRN_210817_061758_KJGX_1086249n_Y0.nc,WRN,-1.0,970167,160528,31.427786,58.5,9.2094555,9.838713,26.0,10.01045,19.5,0.4950432,7.625,0.48649615,0.99449635,1.0517578,0.008206817,0.18141209,3.8515625,0.37102818,59.75,0.7262326
WRN_210817_062455_KJGX_1086249n_Y0.nc,WRN,-1.0,970167,160528,31.577219,59.0,9.261915,11.184842,26.0,9.716373,22.0,0.52291864,10.375,0.49338713,0.99446905,1.0517578,0.008023702,0.19239862,3.8515625,0.39239994,59.75,0.7557248
WRN_210817_063153_KJGX_1086249n_Y0.nc,WRN,-1.0,970167,160528,31.763868,60.0,9.558127,11.001185,29.25,10.10722,24.0,0.5361687,14.6875,0.4962586,0.9942679,1.0517578,0.00874542,0.21382621,3.6015625,0.42264634,59.75,0.7769981
WRN_210817_063849_KJGX_1086249n_Y0.nc,WRN,-1.0,970167,160528,32.550457,58.5,9.071312,11.75892,29.25,10.183542,25.5,0.5576933,10.59375,0.4900187,0.99375474,1.0517578,0.008175152,0.2317984,4.1015625,0.4500465,59.75,0.7918201
WRN_210817_063849_KJGX_1086250n_J2.nc,WRN,-1.0,970167,160528,30.37243,58.5,10.960623,8.748808,29.25,11.457034,25.5,0.5290701,20.0,0.55344754,0.9940569,1.0517578,0.017557297,0.21954797,4.1015625,0.44784185,59.75,0.7918201
WRN_210817_064546_KJGX_1086249n_J2.nc,WRN,-1.0,970167,160528,31.102827,59.0,10.182961,10.537142,34.375,11.154593,24.0,0.5523028,20.0,0.5306839,0.9939774,1.0517578,0.014469813,0.23124833,4.3515625,0.48731983,59.75,0.7769981
WRN_210817_064546_KJGX_1086250n_J2.nc,WRN,-1.0,970167,160528,31.102827,59.0,10.182961,10.537142,34.375,11.154593,24.0,0.5523028,20.0,0.5306839,0.9939774,1.0517578,0.014469813,0.23124833,4.3515625,0.48731983,59.75,0.7769981
WRN_210817_065159_KJGX_1086249n_Z1.nc,WRN,-1.0,970167,160528,29.248386,59.0,11.008978,7.118896,30.5,12.29196,22.5,0.49755576,20.0,0.558634,0.9939856,1.0517578,0.016381254,0.22571073,4.3515625,0.5107341,59.75,0.76121914
WRN_210817_065159_KJGX_1086250n_Z1.nc,WRN,-1.0,970167,160528,29.248386,59.0,11.008978,7.118896,30.5,12.29196,22.5,0.49755576,20.0,0.558634,0.9939856,1.0517578,0.016381254,0.22571073,4.3515625,0.5107341,59.75,0.76121914
WRN_210817_065822_KJGX_1086249n_Z1.nc,WRN,-1.0,970167,160528,30.888649,61.5,9.589594,9.711007,29.5,11.978716,23.0,0.535872,20.0,0.5165959,0.99376804,1.0517578,0.014110952,0.24124207,4.546875,0.54514873,59.75,0.76659274
WRN_210817_065822_KJGX_1086250n_Z1.nc,WRN,-1.0,970167,160528,30.888649,61.5,9.589594,9.711007,29.5,11.978716,23.0,0.535872,20.0,0.5165959,0.99376804,1.0517578,0.014110952,0.24124207,4.546875,0.54514873,59.75,0.76659274
WRN_210817_070434_KJGX_1086249n_Z1.nc,WRN,-1.0,970167,160528,32.202694,60.5,8.343511,12.088995,35.875,11.27717,29.5,0.57759273,13.78125,0.46705595,0.99388295,1.0517578,0.007188198,0.24547322,4.5,0.5374122,59.75,0.82744503
WRN_210817_070434_KJGX_1086250n_Z1.nc,WRN,-1.0,970167,160528,32.202694,60.5,8.343511,12.088995,35.875,11.27717,29.5,0.57759273,13.78125,0.46705595,0.99388295,1.0517578,0.007188198,0.24547322,4.5,0.5374122,59.75,0.82744503
WRN_210817_071047_KJGX_1086249n_Z1.nc,WRN,-1.0,970167,160528,32.658978,60.0,7.9102354,13.452774,30.5,10.776763,32.5,0.58179903,4.0,0.4579737,0.9937717,1.0517578,0.006672204,0.24405213,4.3984375,0.5201477,59.75,0.8511237
WRN_210817_071047_KJGX_1086250n_Q2.nc,WRN,-1.0,970167,160528,29.412045,60.0,10.493011,9.794574,29.5,11.606694,32.5,0.5121305,19.65625,0.5821137,0.9929547,1.0517578,0.022940803,0.20286036,4.3984375,0.48646978,59.75,0.8511237
WRN_210817_071700_KJGX_1086249n_Q2.nc,WRN,-1.0,970167,160528,30.228195,59.5,9.82548,11.331351,34.375,10.99663,30.5,0.54182297,13.34375,0.5105972,0.9933078,1.0517578,0.020284161,0.19845746,3.3984375,0.44651318,59.75,0.83559537
WRN_210817_071700_KJGX_1086250n_Q2.nc,WRN,-1.0,970167,160528,30.228195,59.5,9.82548,11.331351,34.375,10.99663,30.5,0.54182297,13.34375,0.5105972,0.9933078,1.0517578,0.020284161,0.19845746,3.3984375,0.44651318,59.75,0.83559537
WRN_210817_072313_KJGX_1086249n_Q2.nc,WRN,-1.0,970167,160528,31.098333,60.0,9.049903,13.206859,49.875,10.026948,30.875,0.5726025,12.625,0.46894193,0.9937922,1.0517578,0.01618356,0.19704725,3.75,0.42103705,59.75,0.8385831
WRN_210817_072313_KJGX_1086250n_Q2.nc,WRN,-1.0,970167,160528,31.098333,60.0,9.049903,13.206859,49.875,10.026948,30.875,0.5726025,12.625,0.46894193,0.9937922,1.0517578,0.01618356,0.19704725,3.75,0.42103705,59.75,0.8385831
WRN_210817_072925_KJGX_1086249n_Q2.nc,WRN,-1.0,970141,160528,32.179134,60.0,7.9947042,13.152386,49.875,10.044936,30.875,0.5783838,6.34375,0.41420636,0.99432224,1.0517578,0.0070076585,0.20239018,3.953125,0.42231908,59.75,0.8385831
WRN_210817_072925_KJGX_1086250n_Q2.nc,WRN,-1.0,970141,160528,32.179134,60.0,7.9947042,13.152386,49.875,10.044936,30.875,0.5783838,6.34375,0.41420636,0.99432224,1.0517578,0.0070076585,0.20239018,3.953125,0.42231908,59.75,0.8385831
WRN_210817_073608_KJGX_1086249n_N7.nc,WRN,-1.0,970141,160528,29.023144,60.0,10.435962,10.763802,37.375,9.612903,26.5,0.51168436,20.0,0.649555,0.9905587,1.0517578,0.038898747,0.15592109,3.75,0.33940724,59.75,0.80122465
WRN_210817_073608_KJGX_1086250n_N7.nc,WRN,-1.0,970141,160528,29.023144,60.0,10.435962,10.763802,37.375,9.612903,26.5,0.51168436,20.0,0.649555,0.9905587,1.0517578,0.038898747,0.15592109,3.75,0.33940724,59.75,0.80122465
WRN_210817_074306_KJGX_1086249n_N7.nc,WRN,-1.0,970141,160528,30.83528,58.0,8.430775,13.730726,30.25,8.332504,23.0,0.53825843,16.90625,0.45162526,0.9938565,1.0517578,0.014755713,0.15944399,4.296875,0.32350296,59.75,0.76659274
WRN_210817_074306_KJGX_1086250n_N7.nc,WRN,-1.0,970141,160528,30.83528,58.0,8.430775,13.730726,30.25,8.332504,23.0,0.53825843,16.90625,0.45162526,0.9938565,1.0517578,0.014755713,0.15944399,4.296875,0.32350296,59.75,0.76659274
WRN_210817_075003_KJGX_1086250n_C9.nc,WRN,-1.0,970141,160528,30.245182,57.0,8.06504,13.008697,38.75,8.135792,22.5,0.5755939,5.625,0.43412337,0.99429154,1.0517578,0.007808462,0.1438837,3.546875,0.2696845,59.75,0.76121914
WRN_210817_075701_KJGX_1086250n_O7.nc,WRN,-1.0,970144,160528,27.97143,56.5,8.459649,8.88186,32.25,8.255685,22.5,0.5337924,11.09375,0.4389151,0.99425894,1.0517578,0.010974931,0.11057332,3.5,0.22415239,59.75,0.76121914
WRN_210817_080343_KJGX_1086250n_O7.nc,WRN,-1.0,970144,160528,28.82713,57.5,7.8353076,10.921125,34.875,7.9271245,19.5,0.5183509,8.5,0.4113005,0.99468726,1.0517578,0.007040046,0.1128086,2.75,0.22703652,59.75,0.7262326
WRN_210817_105138_KJGX_1086253n_F7.nc,WRN,-1.0,970144,160528,18.940914,62.5,19.630848,-7.887079,18.5,5.126981,28.25,1.0176569,20.0,2.3465564,0.9393434,1.0517578,0.1435081,0.32848763,4.296875,0.49769253,59.75,0.8168594
WRN_210817_105835_KJGX_1086253n_F7.nc,WRN,-1.0,970144,160528,17.208782,61.5,19.843758,-6.4936333,20.5,5.0990353,30.0,0.95131034,20.0,2.2787848,0.93936,1.0517578,0.14465758,0.3103085,4.296875,0.4825112,59.75,0.8315542
WRN_210817_110533_KJGX_1086253n_F7.nc,WRN,-1.0,970144,160528,15.635933,60.5,19.929867,-5.1240582,24.0,5.0734544,36.25,1.0508847,20.0,2.4867642,0.9393476,1.0517578,0.14355114,0.28219575,3.453125,0.44119778,59.75,0.8778217
WRN_210817_111230_KJGX_1086253n_F7.nc,WRN,-1.0,970144,160528,15.84025,61.0,20.01255,-3.7558656,21.5,5.0340295,27.75,1.152768,20.0,2.5669289,0.94392204,1.0517578,0.13731547,0.26878813,3.546875,0.4238297,59.75,0.81249344
WRN_210817_111928_KJGX_1086253n_F7.nc,WRN,-1.0,970138,160528,17.06755,58.5,20.030542,-1.6870221,25.25,4.9390135,32.75,1.2979255,20.0,2.6878998,0.9473893,1.0517578,0.131922,0.26052648,3.546875,0.40743232,59.75,0.8529972
WRN_210817_112625_KJGX_1086253n_F7.nc,WRN,-1.0,970138,160528,17.114786,59.5,20.07822,-0.37582552,32.25,4.7461834,27.0,1.3933567,20.0,2.7963288,0.94837546,1.0517578,0.13041624,0.24352272,3.6015625,0.3901075,59.75,0.8057947
WRN_210817_113309_KJGX_1086253n_F7.nc,WRN,-1.0,970138,160528,18.584627,60.0,19.6344,1.1300673,25.25,4.6121607,24.5,1.3602386,20.0,2.7386208,0.95260787,1.0517578,0.1268336,0.2240383,2.8515625,0.3620524,59.75,0.7820392
